id,tweet,label
223,Il est crevé avec un peu de chance... Un martyre... https://t.co/d8eevF8cRd,0
224,"S'il crève, bon débarras https://t.co/mBERqvSXsN",0
225,"@kennedysneant @Lencyclopediste Bah pas vraiment en sois, Hitler n'a jamais cacher son admiration pour l'islam il a même déclaré dans mein khamph que la pire chose qui soit arrivé à l'Europe c'est que les musulmans aient été arrêté à poitier. Il",0
226,J'aurais préférée qu'on me crève un oeil pour pas le voir dans les bras d'une autre,0
227,@stanislasrig Rigault alors vous êtes néo nazi ou pas? https://t.co/opMT3E6Hc8,0
228,"@Sofie_Merckx @alexanderdecroo ils ne le feront pas, ils veulent juste s'en mettre plein les poches, qu'on crève les indiffère, on est du bétail facile à remplacer !",0
229,"@AldoSterone111 Oui. C'est exactement le discours de Lénine, Hitler, Pol Pot, etc. La nullité intellectuelle est dangereuse.",0
230,@lemielzer prends un truc pour moi steuuuuuplais je creve de faim,0
231,Même si Tuchel semble enfin faire confiance à Ziyech ces derniers temps et malgré les 5 buts/Assists lors de ces derniers matchs. Je pense tjrs qu’il est bridé par l’allemand et je souhaite qu’il puisse quitter ce club et avoir les clefs de l’animation offensive ailleurs #Chelsea https://t.co/YrlsCtQEof,0
232,Personne t'entendra couiner - vidéo beur gay de @CITEBEUR avec Walid le Zobeur et Cooper à mater ici: https://t.co/7P6EEdvp66 https://t.co/ldqQc4Tv4h,1
233,"@publicsenat ce Francois Sauvadet est un être ignoble, un sans scrupule , capable du pire .un vrai nazi",1
234,@antreprenorul @PeterSweden7 Nazi pass?😅,1
235,Fascist republican profiteers nazi pigs https://t.co/moyVchdNQG,1
236,"""@Santeducation @GNadeauDubois @QuebecSolidaire @emiliselt Donc ta solution c'est;  fuck Senneterre et ses 3000 habitants;  vous êtes trop petits pour qu'ont vous soigne et ont préfère vous laisser crevé?""; ",0
237,Fascist republican profiteers nazi coup https://t.co/8r3R7yNOgX,1
238,"""@PhilippeMurer Il a totalement raison, on ne combat pas Z, le Hitler français, avec des sourires et des courbettes. Et le """"je ne soutien pas mais..."""" =soutenir""",1
239,"""La stupidité humaine sans limite !!!!
",0
240,je sens que je vais attraper la crève,0
241,Fascist republican profiteers nazi coup https://t.co/CuPkKOqJ0g,1
242,@SangiPedro @podpahpodcast @LulaOficial Chola maaais baby nazi,1
243,Rer À.. ligne des suicides je crève,0
244,Fascist republican profiteers nazi coup https://t.co/JSjY3yQrMW,1
245,@JeremieDF @DominiqueNc J'irais même jusqu'à réduire sa bio à : tout simplement nazi,1
246,Oui c'est les chats d'Hitler @EmmanuelMacron https://t.co/d91YA04Tod,1
247,"@MaxA330 @Chris301001 @RaffyMaurice @LeFcl5600 @Cyrilhanouna C'est toi le nazi qui veut piquer des gosses Maxou, va prendre tes doses, t'es tendu la serpillère en marche.",1
248,@Japonegro94 @MontCorvo_Off NOOOON NEGRO ILS ONT PAS LE DEOIT DE FLANCHER ODA A PAS LE DROIT,0
249,"@Doh_MTL @DominiqueNc En plus, Jésus était juif.  Comment tu peux être catholique et anti-sioniste? Je sais que l'argument est que c'est des juifs qui l'ont tué... Hitler était catholique et Staline athé... C'est quoi son point déjà?",0
250,@Saint_Pepe_ MalcolmX nous parlerait de «nègre de Salon » sans hésiter,0
251,"""Herbert Hagen, l'autre nazi actif de la rafle de 1942
",0
252,@MLP_officiel Ça rappelle un peu l'Allemagne nazi ou certains endroits étaient réservés aux Allemands et interdits aux juifs 💩💩💩💩💩 https://t.co/mKxKB54UK7,0
253,@l_o_u_tg crève,0
254,"""Premier manga : Fruits Basket
",0
255,"""@RNational_off En leur coupant les mains avant de les expulser...
",0
256,Qu'il creve ce con. https://t.co/4nAHwHpdMP,0
257,"""@FalgarDLaw @JVCom Enfin, le système de matchmaking par skill récemment introduit fonctionne mal, et fait que n'importe quel tueur un minimum decent se retrouve matché avec des survivants avec 3000h de jeu chaque game.
",0
258,"@Dodolegoat_ @ConflitsFrance Ptdr les pros macrouille qui m lâchent des ''t dégueu de comparé avek le nazi'' je dit juste ce qu'il se passe aux Pays-Bas, en Australie, etc. Les seules qui ramène au nazisme ed coup c'est VOUS. Encore plus horrible que ",0
259,@UnionSanitaire Non jusqu au bout en faite quitte à crevé,0
260,@silenceestdor1 @f_philippot Et chopez-vous une bonne crève 😂😂😂,0
261,@ezro176 t'es pire que moi negro,1
262,@BAN05063867 Elle devrait se remémorer l'histoire de l'Autriche et de l’Allemagne des années 30 et 40. Sa philo à deux balles elle peut se la mettre bien profond ! Elle pue le nazi !,0
263,"""3/n
",1
264,Je m'ennuie a en crevé et chui en art bloc,0
265,@Doh_MTL @JeanPhi90434995 C'est un nazi qui veut exterminer les juifs. Il se cache derrière la religion pour se donner un semblant d'être un être bon et juste.,0
266,@VikenHimself @Reformed____ Il a 70 ans le poto il va toujours plus loin mdr normalement là il est crevé il se prend plus la tête,0
267,@malotju @malopedia @EugenieBastie Oui sauf que la différence c'est que Madame Bastié ne défend pas un nazi qui dit qu'il faut tuer des millions de gens (petit personnage de gauche).,1
268,@elcancillercom Bien de nazi,1
269,"""Réponse: Hitler.
",0
270,"""@JeanVal50186285 @ZLLog @Penseursauvage @Astoriaez Je suis métisse donc ton """"facho"""" me rend hilard 🤡
",0
271,"""Après avoir crevé l'écran dans la saison 2 de """"Validé"""", Laeti se présente et parle de ses projets dans notre interview #CartedeVisite 🎬  L'occasion pour elle de parler de son 1er album en prépation mais aussi d'anecdotes de sa vie 💪 Lien Youtube ▶️ https://t.co/prmhT1Fudq https://t.co/CVzgK7pNCv""",0
272,Jviens de finir j'en ait marre jsuis crevé,0
273,Hitler et Staline voulaient aussi unifier l'Europe. https://t.co/9kMf9AWugn,0
274,"""@malopedia Mussolini, le socialiste avec son ami hitler le national socialiste, en effet,  ça décris parfaitement la gauche et vos méthodes fascistes """"faire taire, salir, humilier, persécuter"""" tout ce qui vous dérange""",1
275,"WTFFFFFFFFF, mais qu’elle crève en enfer enfaîte https://t.co/3sZwyCAVpZ",0
276,@RNational_off Ben bonne crevé .!,0
277,"""Je ne vous partage pas ça pour vous rappeler que les boomers qui se disent """"républicains"""" sont en train de saliver à l'idée de savoir avec quelle fragrance d'Hitler ils se parfumeront au printemps. Non, juste vous rappeler ce que valent les sondages dont on nous assomme. https://t.co/lU2rRfMeKf""",1
278,@DuboisJaysen @Franpoul13 @tvanouvelles Nazi? Ostie que les covidiots sont mouton et cave.. https://t.co/HmbrerPXVO,0
279,jvais crevé,0
280,C vraiment le seul negro avc qui je me mélange 🫂 https://t.co/Va60aa6a7A,1
281,@GeoffreyRamel @afpfr Bah donc c’est tous des nazis 🤷🏻‍♀️ pour rappel Hitler avait été donc bon 🤌🏻,1
282,"""@thierrydu12 Si on avait un régime parlementaire avec élection à la proportionnelle 
",0
283,@besse_pascale @Flobga 🤦🏼‍♀️ on crève le fond 😝,0
284,"Vous voulez qu’il fasse quoi? Il peut pas centrer t’as personne au centre, il peut pas proposer + que ce qu’il propose vu que les attaquants préfèrent combiner entre eux et uniquement entre eux. Et en + il m’a l’air vachement bridé par rapport à ses débuts (consigne?) https://t.co/CgxN4QCxg0",0
285,@TheRealWilfri_d @kieska123 @MMDii29 @LeRK22 Le negro est faible 🤣,1
286,@afpfr Tonton Hitler serait fier d’elle … l’histoire se répète et y a encore des gens qui vont fermer les yeux … mais jusque quand ?,1
287,Libérez mon negro https://t.co/EzsjBPaTzh,0
288,"""La persécution des juifs de France commence 6 jours après l'arrivée au pouvoir de Petain. Cette """"aryanisation"""" de la France commence sans la pression de l'occupant allemand, contrairement à ce qu'affirme un révisionniste naZi.
",0
289,"""Ramenez moi un putain qui fait tourner à la 70ieme sur fut sur ma tête que je le torture jusqu’à ce qui crève
",0
290,"""S'agirait-il de Mlle Itey, fan de l'OM qui montait des dossiers de corruption contre l'OL en ns accusant de Nazi corrompu? 
",0
291,La différence entre Hitler et toi ? Hitler écrivait sûrement mieux que toi https://t.co/YNciV9yB1V,1
292,@DomyH65 @BFMTV Et donc cette pu....nous ramène un virus alors que son #PassSanitaire de nazi est valide..... ok c est bien vous évoluez en terme d intelligence et de bon sens les ptits nazis fiers de l être,1
293,@LesNews @SylvieDLcroiSTJ @Gaumont tout les crève faim  sont là,0
294,"@Sev_Erhel @pierre_jacquel Vraiment ? Ne sont-ce pas des gens bien éduqués en rhétorique qui dirigent la com' dans tous les partis, les uns contre les autres ? Sont-ils trompés par leur propre rhétorique ? Qu'en penserait le docteur es Lettres, Josep",0
295,@NaphtalineLeBon Qu'il crève ce connard🤮🤮🤮🤮💣💥,0
296,"""Allemagne +Autriche réunies pour stigmatiser les non vaccinés, ça leur aura pas pris longtemps pour recommencer, manque plus que le nouvel Hitler.
",1
297,"""""""A Bright Room Called Day"""", la cinglante leçon d'histoire de Tony Kushner. Ma critique dans Les Soirées de Paris ▶️ https://t.co/Ydl1PqJv7A 
",0
298,@BFMTV @EmmanuelMacron ton #PassSanitaire est digne d un acte de nazi...ca vient de toi ou ta vieille ?,1
299,@Patrice_0311 Il est d’une fausseté ça crève les yeux !!!! Son expression non-verbale le trahit !! Je comprends pas qu’on soit si peu à le voir,0
300,"@Dadoo5152 @Florian_ROUI @JLMelenchon Une extrême droite nazi même, il parait qu'ils brûlent des antifa sur des croix gamé en feu ... 🤔",0
301,"""""""Il m’insulte de """"sale nègre"""" devant ma patronne et tous mes collègues. Personne n’a réagi."""" Nadège, serveuse, aimait bien son nouveau métier, jusqu’à ce qu’un de ses supérieurs hiérarchiques l’agresse et que la faute retombe sur elle… 📻
",0
302,@SoSoMahrezzz213 Hitler n’était pas allemand 🤦🏻‍♀️,0
303,ptdr son ex c’est hitler https://t.co/YaVXeUQ9Wb,1
304,"""@MarxFanAccount Les handicapés,  etc... gagnent le grand concours de la primaire fasciste 2022!
",1
305,"@Ridka77 @Ourson_noir @Kulturlesite_ mais c'est justement parce qu'on connaît sa palette qu'on dit qu'il se bride sur de la drill, on veut tout son potentiel",0
306,"@Jenesaisplus7 @gerardfiloche en 37 ..Buchenwald est un camp de concentration nazi créé en juillet 1937 sur la colline d'Ettersberg près de Weimar, en Allemagne. Destiné initialement à enfermer des opposants au régime nazi, pour la plupart communist",0
307,"@O_Paulinho35 oui, j'avais dit que choisir entre Le Pen et Macron c'était choisir entre un ennemi qui a un revolver et un qui a du poison : fallait se débarrasser d'abord du revolver et puis battre celui qui a le poison. Expression utilisée par Trotsky",0
308,"""alors que chaque création de ce poète
",0
309,"Parfois je me dis que certains qui voient le signe nazi, le symbole nazi et la démarche nazi auront encore besoin qu'on leur dise qu'il s'agit bien d'Hitler pour qu'ils fassent le rapprochement.",1
310,"""@LouisGerber8 @ZentrumPaulKlee alors que chaque création de ce poète
",0
311,C est bien possible cette histoire @JVPlace il fait un peu vicelard le bridé @afpfr @Fondationfemmes @BFMTV @CNEWS https://t.co/O8OfU3o2EK,0
312,@yannrayon Arg ! Un nègre blanc ! Diallo va bugger !,1
313,"""C'est pas la société dans son ensemble qui penche méchamment à l'extrême-droite, c'est sa représentation politique issue de ses élites autoproclamées. """"Plutôt Hitler que le Front Populaire"""" encore et toujours pour ces gens là.""",1
314,"""La grosse claque du Hellfest de Je-Sais-Plus-Quand-Avant-La-Pandémie.
",0
315,@francoisebreizh @renaudpila Parfois je me dit comment aurait vécu ces personnes sous l’occupation avec le mot Hitler à la bouche. Pas sûr qu’ils soient du côté de la résistance vous êtes vraiment pathétique.,0
316,"@LibrairieRCamus Oui, l’Eutat nazi, vers la fin.",0
317,@JJ__CFC J'ai arrêté t chelou negro,1
318,"@narbonnoide Est-ce que si on applique l'idéal nazi de race supérieure, le fait que les Slaves aient bais*s les Germains, ça nous rend pas supérieurs ?",0
319,On est tous Nazi au fond de NOUS BAHAHAHAH https://t.co/nTipuhb7Gl,1
320,Pk elle fait une bridé-face mdr https://t.co/0TYKYBpymO,1
321,Fascist republican profiteers nazi coup https://t.co/irYvvBy6Xh,1
322,J’en peux plus des negro coco jojo drilll icy. Pitié brûler leurs sappe https://t.co/g4lpuVYmcn,1
323,Des «  negro » rêvent d’aller vivre en Italie,1
324,@dolfsquare bon bah on crève,0
325,@DailyCaller Nazi support Nazi simples,0
326,parait il  hitler etait aussi malin beau parleur et intelligent comme quoi j aime bien les cons bcp moins dangereux  a fréquenter https://t.co/Km1s79Qvl0,0
327,Les juifs avec Hitler https://t.co/AVbGksZNPf,1
328,Hitler ce Célestin campagnard devenu raciste après avoir découvert l'équivalent viennois de Porte de la Chapelle https://t.co/oJJFhuIDe6,1
329,Les allusions « Thomas Muller = nazi 🤪 » après l’âge de 15 ans c’est très inquiétant,0
330,@JfcroteauJF @jetb69 @PascalGenius87 @BenoitMontpeti1 @podz4 @timoe2018 @TurnerC18871585 @SbastienLapoint @NicJoubert81 @XXXrycXXX @vadeboncoeur_m @Noteethworld @PaulStHilaire6 @NoConsplotistes @Vidoc_Ronaco Ah ça fait longtemps qu’il avait pas sorti s,1
331,@publicsenat Enfoncer les non vaccinés de la daube expérimentale jusqu'à la clochardisation forcée. C'est genre 'thrombose' toi ou crève dehors comme une merde de chien... Pourriture va. Si çà c'est pas de la dictature...,0
332,@ENHYPEN_members @V8ksc crève regarde le,0
333,"""Angela Nazi Merkel soutient les injections Covid obligatoires alors que l'Allemagne accepte de facto le verrouillage et le confinement des non vaccinés
",0
334,"@LamaPralin J'parle aussi en tant que jaune et franchement là t'abuse c'est juste l'eye liner+ le flash qui donne cet effet, y'a des photos bien plus pire genre des Célébrités qui font par exemple littéralement les yeux bridé qui devraient réelleme",0
335,"""""""Oula t'as l'air crevé""""
",0
336,"@Bbiwyou @Steivfeann Les franc maçon ne contrôle pas la République et l'a pas créer de toute pièce, Karl Marx a théoriser les classes, Hitler s'est servi de son idéologie pour contrôler les masses et pourtant Marx n'était pas un nazi",0
337,@24HorasTVN @joseantoniokast Le nazi,1
338,"""@Lukakinho9 @donkey074891537 @pessiespion @CancellerBot @PasonPount10 @kryptostwo @aissaifaire gênant
",0
339,@paokhpi Papy crève 😭😭😭😭😭,0
340,"@dupontaignan Un despote, un Nazi",1
341,Toujours un bon rappel sur l'antisémitisme et l'idéologie Nazi https://t.co/An0FQVKcEC,0
342,@JavkRodo @NikeTaReume Je sais je sais 😓 (j’ai fini l’jeu negro),1
343,"@HtagLs Hahahah j'ai pris 4 minutes a déchiffré C Contrôle surprise français (malaise), frère j'ai connecté plus de negro pour comprendre ce qu'il y a ecrit que lors de mon brevet",1
344,@CorinneReverbel Pendant la période nazie la majorité des Allemands étaient persécutés. Hitler a d'abord purgé son Peuple avant de s'occuper des peuples voisins.,0
345,"""@sainByoz @bdemontille @blanc_etienne @ECiotti Vous oubliez : cannibale, zoophile, Nazi, Stalinien, Khmer rouge, Sataniste, Complotiste, Antisémite et responsable de l'extinction des dinosaures !
",0
346,@ECiotti Ce petit nabot nazi croit qu'il sera président ? 🤣,1
347,"""@Benoit36562542 @BFMTV Tient maintenant c'est plus facho mais direct nazi.
",1
348,Fascist republican profiteers nazi coup https://t.co/rsUPSsk1vQ,1
349,@PatRick86145 @goaloulegal @franceinfo Larousse : nazillon n.m. Terme de mépris désignant un nazi subalterne,1
350,"@jeveuxetreano Mdr quel culot, sale sous race",1
351,Alors xavier ca fait quoi de se faire niquer par un nazi? https://t.co/fzJwoTLe3q,1
352,@BFMTV Voir Ciotti au second tour de cette primaire est une honte. Ce parti est devenu un parti de nazi 🤮 #Ciotti #PrimaireLR,1
